"county_name","median_age","mean_savings","per_capita_income","percent_in_poverty","percent_veterans","percent_female","population_density","percent_in_nursing_homes","crime_index_PC","state","clinton_win"
"Jasper",34.4,141455,16837,11,12.32,51.09,21.4,7.45,134,"IL",TRUE
"Jefferson",34.9,89293,16110,16.2,12.93,51.96,65,7.87,449,"IL",TRUE
"Jersey",33.2,73085,15500,11.8,13.95,51.02,56.9,10.38,264,"IL",TRUE
"Johnson",35.9,104696,11394,15.7,11.79,41.87,33.5,6.12,3,"IL",TRUE
"Kankakee",32.9,83669,17006,13.3,12.51,51.5,146.1,9.61,569,"IL",TRUE
"Lawrence",38,94545,19233,14.7,13.82,53.13,42.7,23.71,166,"IL",TRUE
"McDonough",27.3,80531,14177,15.2,11.07,50.33,59.4,8.89,231,"IL",TRUE
"Macon",35,91099,19172,13.7,15.08,52.29,203.1,10.47,558,"IL",TRUE
"Macoupin",36,107979,17154,12.3,13.7,52.06,55.5,14.41,146,"IL",TRUE
"Madison",33.9,89259,18788,12,14.15,51.92,348.6,7.77,418,"IL",TRUE
"Marion",35.1,99571,16832,15.8,13.37,52.45,72.9,12.59,327,"IL",TRUE
"Mason",36.5,123284,15976,12.8,15.75,51.2,30.8,10.12,60,"IL",TRUE
"Massac",37.7,107481,14635,15.4,12.97,52.78,62.3,20.2,273,"IL",TRUE
"Mercer",36,82766,16409,10.8,13.57,51.38,30.8,11.16,68,"IL",TRUE
"Monroe",33.9,131814,18565,5.2,11.72,50.7,60.5,12,179,"IL",TRUE
"Montgomery",35.3,130588,16214,13.4,13.69,49.92,43.8,18.7,147,"IL",TRUE
"Perry",35.5,110791,14858,14.5,12.81,51.84,48.3,11.69,179,"IL",TRUE
"Pike",37.9,140925,14642,16.6,13.9,51.7,21.1,10.4,62,"IL",TRUE
"Pope",35.8,52443,12346,17.2,13.7,45.87,11.9,13.41,93,"IL",TRUE
"Pulaski",34.8,51067,13671,25.5,13.67,53.5,37.4,7.6,19,"IL",TRUE
"Richland",35.6,95760,16388,13,12.36,52.17,46.4,14.19,104,"IL",TRUE
"Rock Island",34.8,101793,20022,13,14.84,51.81,351.7,7.2,497,"IL",TRUE
"St. Clair",32,80024,17138,18.3,12.51,52.23,395.7,9.55,439,"IL",TRUE
"Saline",38.2,153092,16413,18.7,13.98,52.73,69.1,19.43,85,"IL",TRUE
"Sangamon",34.2,110793,20800,10.7,13.41,52.83,209.1,9.57,628,"IL",TRUE
"Schuyler",37.4,97276,15398,12.7,14.61,51.19,17.1,13.6,89,"IL",TRUE
"Shelby",36.3,92716,15945,9.7,13.87,50.73,29.5,6.96,29,"IL",TRUE
"Tazewell",34.8,62371,18711,9.6,14.83,51.45,193.3,8.1,304,"IL",TRUE
"Union",38,97719,14662,18.2,11.99,51.25,43,19.05,158,"IL",TRUE
"Warren",35.1,102263,16407,13,13.54,51.67,35.4,12.81,232,"IL",TRUE
"White",38.5,162738,17313,15.1,14.66,52.81,32.7,26.79,115,"IL",TRUE
"Will",31.1,55370,19651,7.6,10.88,50.12,447.7,4.61,326,"IL",TRUE
"Williamson",36.1,83339,16083,14.8,13.23,51.81,138.4,10.66,265,"IL",TRUE
"Winnebago",33.4,86930,19442,11.7,12.38,51.45,504.7,7.48,811,"IL",TRUE
"Clark",33.8,67654,17380,11.6,13.65,52.15,238.3,8.33,453,"IN",TRUE
"Crawford",34,75527,12393,16.2,12.19,50.27,32.7,7.6,103,"IN",TRUE
"Floyd",34,80130,18682,11,12.24,52.23,454.1,8.82,339,"IN",TRUE
"Gibson",35.1,86094,16998,9.2,13.17,51.95,65,12.67,48,"IN",TRUE
"Greene",35.9,93722,15264,13,12.53,51.48,57.9,11.97,17,"IN",TRUE
"Jefferson",33.7,67505,15024,12.8,12.71,51.12,83.8,11.39,64,"IN",TRUE
"Knox",33.5,99734,16303,15.1,12.82,51.28,77.5,12.28,347,"IN",TRUE
"Lake",33,65369,17881,15.9,13.64,51.95,966,5.08,678,"IN",TRUE
"Monroe",26.4,57887,16281,14,8.72,51.98,280.7,5.54,368,"IN",TRUE
"Perry",33.5,113279,14114,10.9,13.36,49.25,49.6,7.72,157,"IN",TRUE
"Pike",36.3,105377,16453,13,13.42,50.6,36.9,3.23,44,"IN",TRUE
"Scott",32.7,51973,14465,15.7,10.02,51.39,112.9,10.42,116,"IN",TRUE
"Sullivan",36.7,98330,16074,12.9,14.04,52.02,42.5,11.05,25,"IN",TRUE
"Switzerland",35.2,63214,12984,15.4,11.73,50.84,36.2,10.5,59,"IN",TRUE
"Vanderburgh",34.5,101325,19955,14,13.25,52.83,710.6,13.04,442,"IN",TRUE
"Vermillion",36.5,74398,16281,11.3,14.15,52.45,64.6,13.37,32,"IN",TRUE
"Vigo",33,99213,16530,15.1,14.56,50.98,265.8,8.56,446,"IN",TRUE
"Adams",40.1,108057,15409,15.4,14.6,51.12,11.1,12.34,132,"IA",TRUE
"Appanoose",37.9,95008,14636,19,13.25,52.29,27.8,14.06,333,"IA",TRUE
"Audubon",40.3,143152,17612,11.4,14.73,51.85,16,30.14,128,"IA",TRUE
"Benton",34.7,114227,16637,9.5,13.19,50.87,31.8,7.32,158,"IA",TRUE
"Black Hawk",32.8,90720,17425,14.1,14.19,52.26,219.2,9.19,79,"IA",TRUE
"Boone",36.6,74008,18902,9.2,13.02,52.09,44.3,21.23,220,"IA",TRUE
"Bremer",35.2,128264,17168,8.4,11.96,51.3,52.8,18.66,40,"IA",TRUE
"Carroll",34.2,137163,18298,9.7,11.94,51.59,37.8,11.07,102,"IA",TRUE
"Cedar",36.1,134924,17920,9.2,12.33,51.13,30.5,12.71,224,"IA",TRUE
"Chickasaw",35.7,173639,16895,9.4,12.17,50.2,26.4,13.23,99,"IA",TRUE
"Clay",35.1,122512,17667,9.7,13.99,52.15,31.1,22.94,214,"IA",TRUE
"Clayton",35.9,116313,15639,11.8,12.31,50.7,24.1,14.57,51,"IA",TRUE
"Clinton",35.1,93269,17385,11.8,14.52,51.89,73.8,10.55,67,"IA",TRUE
"Crawford",35.4,136430,17233,13,12.49,51.11,23.4,14.49,168,"IA",TRUE
"Dallas",34.6,95938,19759,7.8,11.36,51.01,52.7,15.7,193,"IA",TRUE
"Decatur",35.5,64483,12906,21.1,13.64,51.61,15.2,20.62,184,"IA",TRUE
"Des Moines",35.9,101245,17810,11.7,15.11,52.12,103.1,11.17,526,"IA",TRUE
"Dubuque",33.1,108968,18086,10.2,12.47,51.54,143.7,14.26,273,"IA",TRUE
"Emmet",36.1,124507,16375,12.4,13.97,51.68,29.3,20.78,239,"IA",TRUE
"Fayette",36.4,128185,15076,13.5,13.12,51.24,30.1,8.73,42,"IA",TRUE
"Floyd",37.9,134049,16975,12.7,14.01,52.41,33.8,19.59,227,"IA",TRUE
"Greene",39.4,205159,18133,11,14.39,52.17,17.8,16.04,41,"IA",TRUE
"Hardin",37.9,159764,17613,11.6,14.17,51.61,33,19.68,256,"IA",TRUE
"Henry",34.7,93515,16739,10.5,10.89,49.59,45.1,15.26,239,"IA",TRUE
"Howard",37.7,134426,15702,12.9,12.34,51.11,20.9,19.09,98,"IA",TRUE
"Jackson",35,131448,16008,13,12.37,50.87,31.6,11.19,142,"IA",TRUE
"Jasper",36.1,99804,18338,8.3,13.14,50.99,47.8,10.89,124,"IA",TRUE
"Jefferson",36.8,102631,16230,14.2,10.04,51.11,37.9,9.94,324,"IA",TRUE
"Johnson",27.3,99040,18890,9.7,7.96,50.2,159.6,3.72,44,"IA",TRUE
"Jones",34.6,134326,14345,11.3,12.21,48.15,34.4,5.81,142,"IA",TRUE
"Keokuk",37.4,140796,16166,12.9,13.37,51.23,20,16.03,187,"IA",TRUE
"Kossuth",36.7,156255,16974,11.2,13.57,51.3,18.7,18.08,114,"IA",TRUE
"Lee",35.8,103853,16605,13.1,14.94,50.86,75.6,12.25,159,"IA",TRUE
"Linn",33.1,102100,20425,9.3,13.56,51.3,241.1,5.86,1,"IA",TRUE
"Louisa",34.3,103034,17065,11.6,12.18,49.65,28.4,14.91,297,"IA",TRUE
"Marshall",36.7,104616,18872,10.8,15.23,51.12,66,27.99,374,"IA",TRUE
"Mitchell",38.3,216472,18621,9.5,13.45,51.4,23,25.46,93,"IA",TRUE
"Monona",40.5,133902,16581,13.9,14.37,52.41,14.4,27.5,247,"IA",TRUE
"Muscatine",33.1,113113,19649,10.7,12.01,50.91,93,10.96,173,"IA",TRUE
"Palo Alto",37.5,162070,16611,12.9,13.4,51.6,18.6,25.43,149,"IA",TRUE
"Pocahontas",39.2,143958,17646,10.6,15.53,51.5,16.1,25.48,112,"IA",TRUE
"Poweshiek",34.5,115214,17751,9.9,11.88,51.73,32.3,14.23,7,"IA",TRUE
"Ringgold",42.2,92639,14704,17.1,11.72,52.48,10,26.48,91,"IA",TRUE
"Scott",32.4,103148,19280,12.7,13.98,51.43,338.7,6.95,693,"IA",TRUE
"Tama",37.4,122403,16363,10.5,13.37,51.5,24.1,10.8,175,"IA",TRUE
"Taylor",40,79925,13641,16,14.39,52.61,13.3,18.31,134,"IA",TRUE
"Van Buren",37.8,109794,14044,13.8,12.44,50.63,15.9,19.35,170,"IA",TRUE
"Warren",32.8,51999,17458,7.3,11.42,51.19,65.2,11.45,250,"IA",TRUE
"Wayne",42.1,106461,14433,16.7,14.69,52.39,13.3,18.14,172,"IA",TRUE
"Webster",35.5,98138,17467,13.3,15.63,52.13,56.1,22.22,3,"IA",TRUE
"Winneshiek",31.7,122319,16305,11.1,9.91,50.97,30.4,22.48,194,"IA",TRUE
"Worth",38.3,91451,15993,10.2,13.47,51.49,19.8,17.34,46,"IA",TRUE
"Wright",39,158738,17048,10.4,13.85,52.26,24.6,14.76,86,"IA",TRUE
"Atchison",33.5,105814,15701,15,12.02,51.43,38.9,12.02,359,"KS",TRUE
"Cherokee",35.8,89752,14428,20.2,12.58,52.31,36.8,12.18,180,"KS",TRUE
"Crawford",34.4,115548,16251,19.6,12.93,51.79,60.4,15.92,608,"KS",TRUE
"Douglas",25.8,51493,15665,13.6,8.04,50.31,184.5,5.74,603,"KS",TRUE
"Ellis",31.1,132629,17516,12.2,10.46,50.88,28.8,14.25,390,"KS",TRUE
"Labette",35,113331,15292,16.7,12.75,51.94,36.2,19.62,398,"KS",TRUE
"Miami",34.3,101646,16605,10.1,12,50.74,41.6,15.71,268,"KS",TRUE
"Shawnee",33.8,90783,19772,12.1,13.96,51.57,297,10.52,829,"KS",TRUE
"Ballard",37.8,122230,17155,17.2,13.24,51.05,31.4,10.76,132,"KY",TRUE
"Bath",35,81398,12480,28.9,9.2,51.15,35.4,10.2,110,"KY",TRUE
"Bourbon",34.1,98344,16385,18,12.02,51.58,66.2,3.73,258,"KY",TRUE
"Boyd",36.5,111376,18486,17.9,14.43,51.24,319,3.05,291,"KY",TRUE
"Bracken",34.8,89546,13085,19.3,10.59,51.54,39.4,10.13,40,"KY",TRUE
"Breathitt",31.6,74546,12268,40.3,7.89,50.4,30.5,8.08,183,"KY",TRUE
"Breckinridge",35.4,76299,12830,24,9.68,50.33,28.8,3.82,53,"KY",TRUE
"Caldwell",38,115178,14008,18.6,13.18,52.59,37.8,15.19,227,"KY",TRUE
"Calloway",32.7,117424,15958,16.6,10.47,51.73,81.3,6.05,207,"KY",TRUE
"Carroll",33.8,56781,15407,22.1,12.31,51.34,73,11.05,303,"KY",TRUE
"Carter",33,68711,12021,28.3,9.03,50.95,60.9,4.84,147,"KY",TRUE
"Clark",34.2,78058,16223,16.9,10.65,51.77,118.4,6.21,297,"KY",TRUE
"Crittenden",36.7,71074,12651,18.5,9.23,51.46,25.7,11.51,134,"KY",TRUE
"Fleming",34.7,101470,13336,24,9.22,50.8,35.9,7.46,71,"KY",TRUE
"Floyd",32.1,82110,12910,32.4,9.89,50.99,111.3,3.83,156,"KY",TRUE
"Franklin",34.5,90273,18398,12,12.46,51.58,213.3,3.99,412,"KY",TRUE
"Fulton",36.9,169210,15944,29.2,11.09,54.15,38.8,9.88,254,"KY",TRUE
"Graves",37,82027,15361,16.4,12.23,52.04,61.4,7.71,221,"KY",TRUE
"Greenup",35.6,53670,15094,18.2,13.61,51.47,107.2,7.65,136,"KY",TRUE
"Hancock",32.6,86419,17913,14.6,11.14,49.78,41.3,9.49,42,"KY",TRUE
"Hart",34.9,75199,12272,27.1,9.32,51.7,37.3,0.19,119,"KY",TRUE
"Henderson",33.5,66204,16872,15.4,11.07,51.91,99.5,7.17,633,"KY",TRUE
"Hickman",38.9,81579,15082,18.4,11.13,52.88,22.9,40.18,68,"KY",TRUE
"Hopkins",34.7,88858,16739,19.3,11.39,51.94,84.3,11.25,401,"KY",TRUE
"Jefferson",34.1,137975,21530,16.7,13.59,52.71,1739.3,6.92,530,"KY",TRUE
"Knott",30.7,37064,10984,35.5,5.92,50.68,51.7,4.34,114,"KY",TRUE
"Larue",36.1,98558,15810,18.7,10.35,51.13,45.6,10.08,135,"KY",TRUE
"Lawrence",33.1,38920,11135,32.8,9.2,50.69,35.1,8.16,90,"KY",TRUE
"Lyon",38.4,48806,12001,15.8,13.31,42.44,33.4,34.44,165,"KY",TRUE
"McCracken",36.2,136092,18917,16.8,12.83,53.02,254.1,7.32,723,"KY",TRUE
"McLean",36,72028,13992,17.8,11.6,50.74,38.1,11.96,115,"KY",TRUE
"Marion",32.3,91448,14010,22.2,9.13,50.22,47.9,12.83,267,"KY",TRUE
"Marshall",38.2,105823,16397,13.9,11.38,51.13,91.8,12.21,178,"KY",TRUE
"Mason",35,106510,15235,19.6,11.7,51.89,71.3,14.36,312,"KY",TRUE
"Metcalfe",35.5,62956,12565,25.3,9.26,52.03,30.9,10.89,119,"KY",TRUE
"Montgomery",34.1,99986,13980,21.7,10.41,51.68,99.2,12.34,183,"KY",TRUE
"Morgan",32.9,65832,9790,37.4,6.24,45.27,34.6,4.62,109,"KY",TRUE
"Muhlenberg",34.8,56958,13210,22.5,10.95,51.71,65.5,10.39,148,"KY",TRUE
"Nelson",31.6,64704,15412,14.9,9.2,51.19,73.6,6.01,211,"KY",TRUE
"Nicholas",35.9,78675,14073,22.1,11.44,51.4,34.6,7.21,88,"KY",TRUE
"Ohio",35,61272,12626,24.1,11.29,51.77,35.7,14.01,171,"KY",TRUE
"Owen",35,81079,13220,21.9,9.73,50.21,26.7,10.53,139,"KY",TRUE
"Perry",31.7,69452,13374,32.5,9.68,51.02,90.3,4.85,256,"KY",TRUE
"Pike",32.4,104549,13981,26,9.14,51,92.8,4.87,186,"KY",TRUE
"Powell",31.3,51818,10825,28.3,9.69,50.74,66.1,14.2,95,"KY",TRUE
"Rowan",26,44895,11122,27.3,8.45,51.77,74.8,5.19,364,"KY",TRUE
"Trigg",39.7,92716,14030,16.2,10.23,51.01,24.6,10.64,240,"KY",TRUE
"Trimble",34.6,113898,13754,17.4,10.73,50.99,42.3,9.37,124,"KY",TRUE
"Union",30.1,105647,17126,16.5,10.35,48.88,47.2,7.18,299,"KY",TRUE
"Webster",35.3,143434,16923,17.2,10.81,51.94,40.9,9.05,48,"KY",TRUE
"Acadia",30.5,64085,12368,27.6,8.89,52.36,85.8,10.55,299,"LA",TRUE
"Ascension",29.4,55709,16447,18.1,8.27,50.92,208.5,5.84,229,"LA",TRUE
"Avoyelles",32.7,66808,11306,34.1,9.43,51.81,47.1,17.98,143,"LA",TRUE
"Caddo",32.7,94790,17745,25.3,12.94,53.3,279.6,9.48,942,"LA",TRUE
"Calcasieu",31.6,67570,16001,19.1,12.34,51.45,159.5,7.44,417,"LA",TRUE
"Caldwell",33.5,59832,12554,24.3,9.84,51.2,18.5,14.8,273,"LA",TRUE
"Claiborne",34.7,79350,12185,29.4,9.58,49.21,22.9,13.58,203,"LA",TRUE
"Concordia",32.3,114416,12442,29.3,10.44,52.57,29.9,13.41,49,"LA",TRUE
"De Soto",32.4,66499,13454,28.9,10.27,52.53,28.6,4.34,6,"LA",TRUE
"Evangeline",31.1,81139,12022,31.1,8.55,52.01,50.7,15.91,128,"LA",TRUE
"Franklin",32.4,69029,12172,33.2,8.66,52.69,35.8,20.76,144,"LA",TRUE
"Iberia",29.8,58992,14270,23.9,8.95,51.66,121,7.92,325,"LA",TRUE
"Iberville",30.5,86701,14452,27.6,9.61,51.56,50.3,6.66,150,"LA",TRUE
"Jackson",34.5,67926,13206,20.9,11.4,52.24,27.4,16.86,109,"LA",TRUE
"Jefferson Davis",31.5,93752,11793,24.8,10.31,51.85,47.5,11,353,"LA",TRUE
"Lafourche",29.4,88406,13275,21.2,8.2,51.12,79.6,5.56,160,"LA",TRUE
"Natchitoches",29.2,54668,12282,31,10,52.57,29.1,11.48,180,"LA",TRUE
"Orleans",31.6,125775,18825,37.9,12.04,53.49,2709.3,5.86,1031,"LA",TRUE
"Pointe Coupee",31.6,80362,13947,26.1,8.63,51.87,40.7,9.6,17,"LA",TRUE
"Tangipahoa",30.1,57610,12978,29.8,8.48,52.09,111.2,10.41,123,"LA",TRUE
"Tensas",32.5,108025,13173,40.1,8.19,54.07,11.3,8.68,8,"LA",TRUE
"Vermilion",31.5,94926,12324,22.5,9.18,51.42,42.8,8.25,115,"LA",TRUE
"Washington",33.3,59344,12619,31,10.72,51.63,63.9,7.55,419,"LA",TRUE
"Webster",34.7,76456,14174,22.7,12.31,52.67,69.8,11.85,51,"LA",TRUE
"West Baton Rouge",30.5,47990,16047,20,9.68,51.48,103,6.35,303,"LA",TRUE
"Winn",33.5,54628,12562,26.6,9.54,50.16,17.1,11.6,5,"LA",TRUE
"Cumberland",33.7,143512,22174,11,12.46,51.96,293.1,6.16,547,"ME",TRUE
"Franklin",32.9,93110,15109,15.4,12.16,51.77,17.3,5.99,381,"ME",TRUE
"Hancock",35.8,111567,18632,12.9,12.46,50.87,30.2,9.4,252,"ME",TRUE
"Kennebec",34.2,87583,18595,12.4,13.11,51.72,135,8.56,340,"ME",TRUE
"Knox",37,134150,18365,14.2,12.89,51.51,100.7,9.24,301,"ME",TRUE
"Lincoln",37.4,104671,20068,12.2,12.27,51.17,67.4,6.29,216,"ME",TRUE
"Penobscot",32.5,83181,16960,15.2,12.68,51.06,43,5.35,287,"ME",TRUE
"Piscataquis",36.5,75191,14047,16,12.28,51.22,4.7,8.83,212,"ME",TRUE
"Sagadahoc",32.7,52346,18541,9.8,11.41,50.14,133.9,4.15,297,"ME",TRUE
"Somerset",33.8,71394,14589,18.6,11.62,50.94,12.9,8.96,317,"ME",TRUE
"Waldo",34.7,56814,14442,18.8,10.56,50.86,46.7,3.64,152,"ME",TRUE
"Washington",35.7,80961,14003,21.9,13.83,50.97,14,9.69,229,"ME",TRUE
"Howard",32.2,63436,27601,3.8,8.08,50.16,792.6,1.61,441,"MD",TRUE
"Montgomery",33.9,99100,33365,6,10.15,51.75,1578.6,5.05,433,"MD",TRUE
"Prince George's",30.9,54672,21136,8.7,11.79,52.16,1537.4,3.08,743,"MD",TRUE
"Barnstable",39.5,162896,22930,9.8,12.17,52.57,480.8,9.33,385,"MA",TRUE
"Dukes",37.1,288345,23437,7.4,10.52,51.34,114.6,3.45,428,"MA",TRUE
"Franklin",34.9,102497,18150,11.2,12.82,51.25,100.8,9.73,238,"MA",TRUE
"Hampden",33.4,128956,19333,14.6,13.65,52.39,730.8,9.3,532,"MA",TRUE
"Hampshire",30.3,99514,18201,8.6,11.26,52.75,276.9,5.09,169,"MA",TRUE
"Middlesex",33.6,146771,27681,8.5,12.62,51.95,1695.1,7.12,279,"MA",TRUE
"Nantucket",35.5,279844,32431,4.9,11.87,49.9,129.7,6.94,819,"MA",TRUE
"Norfolk",35.1,146891,28152,6.3,13.47,52.82,1557.8,7.82,263,"MA",TRUE
"Suffolk",30.8,527082,26160,19.4,10.26,52.57,10923.1,8.43,942,"MA",TRUE
"Worcester",33.1,97401,20024,11.3,12.1,51.12,468.6,8.61,304,"MA",TRUE
"Alcona",44.8,32199,13897,16.5,12.93,50.15,15.3,8.45,242,"MI",TRUE
"Arenac",35.7,75096,13774,20.3,10.94,51.05,42.5,9.04,340,"MI",TRUE
"Bay",33.9,61899,18114,15.5,13.76,51.51,252.3,5,383,"MI",TRUE
"Benzie",37.5,97693,16544,12.9,11.82,50.71,39.2,6.59,348,"MI",TRUE
"Calhoun",33.9,50512,17979,16.8,13.97,51.55,195.1,5.18,631,"MI",TRUE
"Cass",34.4,40657,16082,14.7,13.26,50.85,99.6,4.39,376,"MI",TRUE
"Charlevoix",34.7,88799,17362,11.3,12.53,50.91,53.3,3.29,223,"MI",TRUE
"Cheboygan",37.1,83474,14406,17.1,12.02,51.48,30.3,7,336,"MI",TRUE
"Clare",36.2,69636,13053,23.5,11.73,51.54,46.4,7.49,467,"MI",TRUE
"Crawford",34.7,68115,12322,17.6,11.3,48.91,23.1,10.39,401,"MI",TRUE
"Delta",35.2,79722,15725,14.7,13.99,51.13,32.7,6.19,309,"MI",TRUE
"Dickinson",36.3,89015,17084,9.6,14.17,50.84,35.4,7.23,231,"MI",TRUE
"Gladwin",36.9,54485,13408,20.1,11.45,50.64,45.2,6.81,284,"MI",TRUE
"Gogebic",40.2,91309,14536,15.8,18.08,50.85,16.3,11.72,309,"MI",TRUE
"Houghton",31.7,64477,13615,18.9,12.58,46.9,35.7,9.28,194,"MI",TRUE
"Iron",43.6,100637,13788,15.7,16.04,51.44,11.4,18.42,324,"MI",TRUE
"Isabella",24.5,56935,14698,18.5,7.76,52.07,98.2,4.7,372,"MI",TRUE
"Kalamazoo",31,63722,20539,13.1,11.23,51.76,401.9,5.82,660,"MI",TRUE
"Kalkaska",33.1,39110,13686,15.6,10.56,49.65,25,3.71,402,"MI",TRUE
"Lake",40.9,30296,12081,26.4,11.92,50.96,16,8.35,485,"MI",TRUE
"Lenawee",32.6,81686,17356,11.9,11.36,50.1,125.2,5.17,297,"MI",TRUE
"Luce",37.1,92157,16214,18.9,15.96,51.44,6.2,13.75,273,"MI",TRUE
"Mackinac",37.1,88486,16404,14.2,13.81,50.44,10.6,5.56,619,"MI",TRUE
"Manistee",38.1,81833,15179,18.4,14.6,50.77,40.4,8.59,246,"MI",TRUE
"Marquette",30.7,64535,15882,12.1,12.94,49.13,39.5,3.24,293,"MI",TRUE
"Mecosta",25.6,50684,12697,20.6,10.24,48.57,67.8,4.35,475,"MI",TRUE
"Menominee",35.8,71054,16601,12.9,13.85,50.58,23.7,11.5,336,"MI",TRUE
"Monroe",32.2,74858,18290,9.4,12.01,50.62,246.1,4.59,437,"MI",TRUE
"Montmorency",41.6,82348,12431,18.1,10.91,50.99,17,10.54,352,"MI",TRUE
"Muskegon",32.7,56729,15674,18.6,12.33,50.9,318.1,5.77,695,"MI",TRUE
"Ogemaw",37,69217,12002,20.8,9.98,50.62,34.7,10.87,384,"MI",TRUE
"Ontonagon",40.2,86266,14943,13.9,17.82,49.26,6.7,12.39,176,"MI",TRUE
"Roscommon",44.9,78416,14138,18.8,11.8,51.05,39.9,2.21,583,"MI",TRUE
"Schoolcraft",37.5,94427,14459,17.7,13.31,51.4,7.2,8.82,287,"MI",TRUE
"Shiawassee",32.5,61382,16386,12.3,11.94,51.18,131.4,4.38,251,"MI",TRUE
"Van Buren",33.3,51977,15274,18,11.22,51.02,118.3,6.98,510,"MI",TRUE
"Washtenaw",29.2,71649,24276,10.4,9.42,50.48,405.3,3.69,590,"MI",TRUE
"Wayne",32.5,95687,18928,24.6,13.59,52.84,3406.8,4.94,847,"MI",TRUE
"Wexford",33.2,89450,15041,16.8,12.01,51.26,47.9,7.53,459,"MI",TRUE
"Beltrami",29.2,78631,13800,22.3,10.7,50.31,14.3,8.35,493,"MN",TRUE
"Benton",29.2,63982,15239,10.4,9.59,50.66,77.4,14.87,266,"MN",TRUE
"Big Stone",40.4,152963,16240,13.8,13.62,52.11,12.1,31.17,150,"MN",TRUE
"Blue Earth",27.6,103500,17050,13.3,11.25,50.3,71.8,10.7,434,"MN",TRUE
"Carlton",34.9,45366,15225,11.6,13.8,50.43,34.5,13.7,363,"MN",TRUE
"Cass",38.3,57364,14343,20,13.28,49.78,11.3,18.78,570,"MN",TRUE
"Chippewa",37.5,152487,16864,13,12.64,51.72,22.5,16.11,134,"MN",TRUE
"Chisago",32.2,57180,16370,8.1,10.3,49.55,77.8,14.8,333,"MN",TRUE
"Clay",28.9,66147,15314,16.4,11.28,51.91,48.9,8.28,417,"MN",TRUE
"Cook",38.3,68129,18188,7,15.85,50.1,2.8,9.76,605,"MN",TRUE
"Dakota",30.2,47624,22500,5.4,9.06,50.45,519.2,3.75,388,"MN",TRUE
"Fillmore",36.4,119020,14948,12.5,11.49,50.58,24,23.19,69,"MN",TRUE
"Freeborn",37.1,84471,16425,11.9,14.29,51.09,46.1,14.26,295,"MN",TRUE
"Goodhue",34.2,120841,18514,6.9,11.11,50.73,54.3,19.39,356,"MN",TRUE
"Grant",40.7,132435,18464,13.4,13.35,51.53,11.3,30.48,277,"MN",TRUE
"Hennepin",32.7,146252,27177,11.7,12.85,51.91,1869.7,9.19,705,"MN",TRUE
"Hubbard",37.7,88596,13555,16.2,13.32,50.56,16.7,16.88,319,"MN",TRUE
"Isanti",32,69745,16017,9.6,10.56,49.96,60.8,12.21,213,"MN",TRUE
"Jackson",36.9,106464,15459,11.8,13.95,50.42,16.5,18.19,222,"MN",TRUE
"Kanabec",33.5,94412,14356,14.6,11.54,50.11,24.8,6.08,299,"MN",TRUE
"Kandiyohi",33,115172,16535,14.4,10.33,50.71,49.7,11.89,386,"MN",TRUE
"Kittson",38.6,112123,21827,11.1,13.75,50.65,5.1,28.39,61,"MN",TRUE
"Lake",39.2,54887,15043,9.8,21.05,50.1,5,9.05,184,"MN",TRUE
"Lake of the Woods",35.5,90142,15100,10.7,13.7,49.79,3.3,11.86,305,"MN",TRUE
"Le Sueur",33.5,107358,16718,8.7,11.23,50.17,52.6,10,143,"MN",TRUE
"Lincoln",41.4,71438,14375,14,13.09,51.12,12.8,22.32,135,"MN",TRUE
"Marshall",36.5,110649,17321,12,13.27,49.38,6.1,7.78,152,"MN",TRUE
"Meeker",34.9,84007,15637,11,11.49,50.64,34.2,17.16,273,"MN",TRUE
"Mille Lacs",34.8,83344,14141,13.5,11.84,50.71,33.6,16.68,475,"MN",TRUE
"Morrison",32.7,66081,13244,14.4,10.79,50.02,26.5,12.21,250,"MN",TRUE
"Mower",37.4,90933,19022,11.1,14.82,51.33,52.4,12.9,359,"MN",TRUE
"Murray",38.3,131708,16680,11.9,14.09,50.53,13.8,12.58,116,"MN",TRUE
"Nicollet",30.1,74867,17141,8,11.03,50.45,63.2,6.99,271,"MN",TRUE
"Nobles",35.8,132127,17547,11.4,12.8,51.03,28.2,12.08,206,"MN",TRUE
"Norman",39,120835,17901,16.1,13.22,50.41,8.9,26.28,149,"MN",TRUE
"Pennington",34.1,132459,16337,13.5,13.91,50.44,21.7,12.31,421,"MN",TRUE
"Pine",34.5,51889,13481,15.4,12.02,47.61,15.5,8.9,509,"MN",TRUE
"Polk",34.8,85883,17245,16.9,12.33,50.58,16.5,19.08,284,"MN",TRUE
"Pope",38.5,97536,14917,13.2,12.33,50.64,16.1,22.04,194,"MN",TRUE
"Ramsey",32,112303,22776,13.4,12.58,53.06,3122,9.64,633,"MN",TRUE
"Renville",36.7,115166,17629,15.1,12.8,50.44,17.8,19.77,183,"MN",TRUE
"Rice",30.2,85980,16297,9.3,9.67,50.66,101.5,11.17,395,"MN",TRUE
"Scott",30.2,53939,19776,4.7,8.38,49.32,174.6,4.94,359,"MN",TRUE
"Sherburne",28.6,45345,15826,6.8,8.18,48.73,104.9,9.83,298,"MN",TRUE
"Sibley",35.5,89344,15567,10.8,11.61,50.1,24.5,15.63,93,"MN",TRUE
"Swift",38,136645,15457,13.6,12.81,50.81,14.1,16.48,175,"MN",TRUE
