"county_name","median_age","mean_savings","per_capita_income","percent_in_poverty","percent_veterans","percent_female","population_density","percent_in_nursing_homes","crime_index_PC","state","clinton_win"
"Redwood",36.7,158118,17475,10.3,12.7,50.82,19.5,22.21,287,"MN",FALSE
"Renville",36.7,115166,17629,15.1,12.8,50.44,17.8,19.77,183,"MN",TRUE
"Rice",30.2,85980,16297,9.3,9.67,50.66,101.5,11.17,395,"MN",TRUE
"Rock",36.6,170677,17654,9.6,11.63,51.38,20.3,11.94,147,"MN",FALSE
"Roseau",30.6,108937,16422,8.4,9.05,48.66,9.4,10.45,224,"MN",FALSE
"Scott",30.2,53939,19776,4.7,8.38,49.32,174.6,4.94,359,"MN",TRUE
"Sherburne",28.6,45345,15826,6.8,8.18,48.73,104.9,9.83,298,"MN",TRUE
"Sibley",35.5,89344,15567,10.8,11.61,50.1,24.5,15.63,93,"MN",TRUE
"Stearns",27.9,91846,15836,10.6,10.14,49.74,90.5,5.2,318,"MN",FALSE
"Steele",32.7,101010,18293,7.7,11.32,50.92,72.6,8.43,288,"MN",FALSE
"Stevens",30.5,102701,16418,11.5,10.25,51.61,18.7,12.76,173,"MN",TRUE
"Swift",38,136645,15457,13.6,12.81,50.81,14.1,16.48,175,"MN",TRUE
"Todd",34.6,69249,13039,16.4,11.85,50.13,24.8,12.78,243,"MN",TRUE
"Traverse",41.3,172591,21802,14.3,13.59,51.57,7.7,27.95,86,"MN",TRUE
"Wabasha",34.2,107751,17371,8.3,10.9,50.26,38.1,11.7,242,"MN",TRUE
"Wadena",36,97224,13086,18.3,13.73,51.06,24.1,15.43,297,"MN",FALSE
"Waseca",33.2,103186,16102,9.3,11.83,50.5,42.8,10.72,132,"MN",TRUE
"Washington",31.5,46683,21677,4.8,9.8,49.85,403.6,4.09,365,"MN",TRUE
"Watonwan",35.7,131291,16876,12.1,13.07,50.91,26.7,14.4,261,"MN",TRUE
"Wilkin",34.4,116591,17797,13.6,12.22,50.51,9.8,16.08,430,"MN",FALSE
"Winona",30.2,111015,17072,11,11.11,51.09,76.5,8.62,392,"MN",TRUE
"Wright",30,62011,16993,7.2,9.37,49.5,109.7,8.84,320,"MN",TRUE
"Yellow Medicine",37.6,106967,16179,12.9,13.39,50.4,15.3,18.45,172,"MN",TRUE
"Adams",33.7,73729,14250,29.2,11.53,54.05,75.4,7.69,334,"MS",TRUE
"Alcorn",35.5,84039,14240,18.9,10.21,52.1,81.5,4.88,60,"MS",TRUE
"Bolivar",26.4,61077,12489,40.1,7.14,54.11,47.6,11.41,17,"MS",TRUE
"Calhoun",34.8,93082,12929,22,9.05,52.24,25.4,7.92,3,"MS",FALSE
"Chickasaw",31.4,78527,13375,20.9,8.06,52.36,35.9,7.22,101,"MS",TRUE
"Choctaw",32.7,51605,10676,26.4,8.49,52.52,21.7,6.59,13,"MS",FALSE
"Clarke",33.1,73078,12515,21.1,9.24,52.56,25.2,7.47,77,"MS",FALSE
"Coahoma",29,87491,13860,42.2,8.37,54.55,56.8,5.68,163,"MS",TRUE
"Copiah",30.3,56127,11393,31.2,8.22,52.25,35.9,4.3,114,"MS",FALSE
"Covington",31.2,55938,11955,27.7,7.49,51.79,39.9,3.64,46,"MS",FALSE
"DeSoto",31.5,47974,16691,11.1,8.09,50.8,154.1,1.63,13,"MS",FALSE
"Forrest",28.8,81464,14188,24.6,10.46,53.34,149.3,12.31,565,"MS",FALSE
"Franklin",33.6,73100,11117,27.7,9.71,52.32,14.5,7.32,30,"MS",FALSE
"George",30.9,57531,11860,21.8,8.55,50.75,36,3.49,20,"MS",FALSE
"Grenada",32.5,77076,13665,23.3,8.68,53.43,51.9,11.55,515,"MS",FALSE
"Hancock",34.5,62653,13326,20.9,9.78,50.18,69.6,2.65,196,"MS",FALSE
"Harrison",30.7,62268,14567,20.2,12.87,50.51,291,5.25,469,"MS",FALSE
"Hinds",30.8,117964,17483,26.1,10.2,53.17,291.8,4.51,1102,"MS",FALSE
"Humphreys",27.6,83826,12763,41.9,8.41,53.6,28.5,5.04,61,"MS",TRUE
"Itawamba",35.1,67336,13383,13.9,9.79,51.1,37.8,5.97,99,"MS",FALSE
"Jackson",31.7,41350,15343,16.3,12.44,50.67,165.8,2.34,421,"MS",FALSE
"Jefferson Davis",31.2,48106,10272,34.8,8.11,52.77,34,4.32,41,"MS",TRUE
"Jones",33.6,79382,14271,23.2,10.55,52.36,89.6,7.54,432,"MS",FALSE
"Lafayette",25.8,72742,13147,18.9,9.32,51.27,50.9,5.36,250,"MS",FALSE
"Lamar",30.4,31159,13763,19.5,8.92,51.34,62.5,3.7,20,"MS",FALSE
"Lauderdale",32.1,78525,15751,23.6,11.4,52.72,108.4,8.19,264,"MS",FALSE
"Leake",33.7,82217,12857,27.5,8.85,52.26,31.7,6.92,1,"MS",FALSE
"Lee",31.9,87104,16950,15.6,8.83,52.29,151.9,5.37,497,"MS",FALSE
"Leflore",29.2,90364,13921,37.6,7.72,53.59,63.3,10.93,542,"MS",TRUE
"Lowndes",29.5,68253,14796,21.7,8.67,52.41,119.5,2.97,226,"MS",FALSE
"Madison",29.6,63494,16012,22.4,5.65,52.64,80.8,4.06,285,"MS",FALSE
"Marshall",30.1,48434,11763,28.3,7.05,52.31,44.2,3.81,4,"MS",TRUE
"Monroe",32.8,94625,12787,19.3,9.21,52.91,48,6.51,137,"MS",FALSE
"Montgomery",33.8,98539,11876,28,9.24,53.41,30.2,9.67,61,"MS",FALSE
"Newton",33.1,50001,13360,21.6,9.25,52.19,35.8,5.8,37,"MS",FALSE
"Oktibbeha",24.6,83898,12431,26.1,7.25,50.02,83.2,3.07,476,"MS",FALSE
"Panola",30,64939,12059,29.6,6.86,52.61,45.4,5.79,81,"MS",TRUE
"Pearl River",32.5,52821,11709,24,10.44,51.69,48.9,4.48,162,"MS",FALSE
"Pike",32.2,96614,12489,30.8,9.59,53.32,90.5,7.11,286,"MS",TRUE
"Prentiss",33.1,86149,11885,18.8,9.53,51.98,56.6,2.68,112,"MS",FALSE
"Rankin",32.7,49430,16411,12.3,8.85,51.29,118.6,4.76,132,"MS",FALSE
"Scott",31.6,97519,14289,24.1,8.58,52.08,40.1,5.86,32,"MS",FALSE
"Sharkey",26.7,63531,11881,44.3,5.97,53.98,16.4,8.57,60,"MS",TRUE
"Simpson",32.2,71073,13375,23,9.79,51.16,40.9,7.47,66,"MS",FALSE
"Stone",30.9,71384,13016,24.9,9.66,50.95,24.9,12.34,53,"MS",FALSE
"Sunflower",28.6,56339,10998,45.9,6.5,45.51,52,4.35,20,"MS",TRUE
"Tippah",33.4,102750,12650,19.1,8.24,52.01,43.2,8.99,3,"MS",FALSE
"Tishomingo",36.9,108996,12424,16.7,11.56,52.3,42.4,6.67,18,"MS",TRUE
"Walthall",31.3,72508,10406,37.4,7.36,51.68,35.4,8.32,46,"MS",FALSE
"Warren",32.4,91470,16285,22.9,11.63,52.81,81.8,8.1,486,"MS",FALSE
"Washington",29.1,65629,13042,35.8,8.4,53.25,92.1,5.19,810,"MS",TRUE
"Wayne",30.9,64425,12057,29.2,9.12,52.15,24.1,3.59,139,"MS",FALSE
"Webster",34.8,109631,12302,22.4,9.66,51.97,24.1,8.73,41,"MS",FALSE
"Yalobusha",34.8,90187,13873,26.1,9.93,53.28,25.9,4.88,36,"MS",TRUE
"Adair",27.4,101642,14118,17.5,9.57,53.07,43.2,11.1,300,"MO",TRUE
"Andrew",35.2,39421,15373,11.9,11.38,51.26,34.2,16.17,151,"MO",TRUE
"Atchison",38,150835,17448,16.7,15.81,50.95,13.2,24.44,44,"MO",TRUE
"Audrain",37,134511,16055,14.7,14.22,51.73,34,11.1,167,"MO",TRUE
"Barry",37.3,117960,13758,16.9,10.64,50.99,36.8,9.79,21,"MO",FALSE
"Barton",36.2,122132,15074,15.1,12.67,51.57,19.4,8.96,181,"MO",FALSE
"Bates",37.5,113360,15124,18.1,12.68,51.68,17.8,15.76,268,"MO",TRUE
"Benton",44.7,97979,12181,19.2,12.7,50.98,20.3,14.34,226,"MO",TRUE
"Boone",27.7,80629,18137,14,9.32,51.6,170.6,4.45,536,"MO",TRUE
"Buchanan",34.1,118465,17000,17,14.11,52.51,203.3,10.8,540,"MO",TRUE
"Butler",35.9,82309,14723,24.3,12.49,52.22,56.8,5.08,371,"MO",TRUE
"Caldwell",37.6,71534,13581,17.1,13.96,52.43,19.8,23.53,66,"MO",TRUE
"Callaway",32.6,53520,15546,12.6,12.74,51.26,40,7.5,197,"MO",TRUE
"Camden",41.7,112415,15806,13.8,11.5,49.96,44,7.78,255,"MO",FALSE
"Cape Girardeau",32.2,153457,17139,13,11.37,51.79,109.9,11.12,470,"MO",FALSE
"Carroll",38.2,101716,15891,16.8,14.8,52.37,15.4,14.95,45,"MO",TRUE
"Cass",32.3,57171,17182,9.2,10.65,51.16,96.4,8.13,204,"MO",FALSE
"Cedar",42.4,117228,13049,19.8,13.17,52.58,25.4,26.94,33,"MO",FALSE
"Chariton",38.7,134857,16042,14.6,15.66,51.81,11.8,9.66,63,"MO",TRUE
"Christian",32.6,62174,14940,11.1,7.97,50.97,64.3,5.72,117,"MO",FALSE
"Clark",35.9,89746,12890,17.3,12.67,50.2,15,11.71,15,"MO",TRUE
"Clay",32.8,101001,19725,7.6,13.01,51.49,399.7,4.83,668,"MO",TRUE
"Clinton",35.1,56865,16301,11.2,12.39,51.43,40.8,20.76,54,"MO",TRUE
"Cole",32.8,123483,18218,9.5,12.45,48.9,167.3,10.95,347,"MO",FALSE
"Cooper",34.1,127403,15283,13.8,11.43,48.3,26.7,10.73,266,"MO",FALSE
"Crawford",35.6,64365,13669,19,12.86,51.26,26.8,6.18,41,"MO",TRUE
"Dallas",36.6,99939,12177,20.5,11.81,51.01,24.4,6.97,80,"MO",TRUE
"Daviess",38,117797,13533,19.5,13.79,52.49,13.8,11.41,137,"MO",TRUE
"Dent",37.3,84592,13412,22.5,13.01,51.8,18.2,15.18,127,"MO",TRUE
"Douglas",37,52987,11153,23.2,11.7,51.33,14.5,7.03,19,"MO",FALSE
"Dunklin",36.1,102918,14575,28.2,10.63,53.55,60.5,16.7,234,"MO",TRUE
"Franklin",32.2,86078,16800,11.3,10.98,50.61,90.4,9.22,339,"MO",TRUE
"Gasconade",37.6,78803,15742,11.7,12.17,51.6,27.3,21.83,128,"MO",FALSE
"Gentry",40.2,129887,14088,14.6,14.56,52.89,13.8,27.5,15,"MO",TRUE
"Greene",32.5,86609,18419,15.9,11.29,51.93,318.8,9.7,586,"MO",FALSE
"Grundy",39.7,129316,14819,17.5,13.63,53.45,24.1,23.14,306,"MO",TRUE
"Harrison",41.4,189548,14803,18.8,14.56,51.9,11.6,20.12,54,"MO",TRUE
"Henry",38.3,111587,14961,17.4,13.21,51.99,29,12.99,301,"MO",TRUE
"Hickory",50.3,48093,11421,21.8,12.46,50.83,19.1,12.63,179,"MO",TRUE
"Holt",38.5,110805,16102,16,15.81,51.28,12.8,28.31,83,"MO",FALSE
"Howard",34.9,151606,15099,15.3,13.52,51.47,20.8,12.37,103,"MO",TRUE
"Howell",36.4,96914,13165,22.6,11.49,51.83,35.1,14.2,167,"MO",TRUE
"Iron",37.1,79855,12737,24.4,12.14,52.7,19.4,28.22,30,"MO",TRUE
"Jackson",33.1,162039,20157,17.5,14.01,52.31,1047.5,7.69,927,"MO",TRUE
"Jasper",34.1,98567,16615,16.6,12.52,52.3,143.8,9.14,551,"MO",FALSE
"Jefferson",30.7,41880,15485,9.3,11.57,50.26,270.6,6.76,351,"MO",TRUE
"Johnson",26.2,66017,13494,14.4,9.03,49.28,52.7,8.79,156,"MO",TRUE
"Laclede",34.2,86109,14088,17.4,11.4,51.25,36.2,14.22,165,"MO",FALSE
"Lafayette",35.3,115080,16778,13.8,11.68,50.98,49.6,14.94,97,"MO",TRUE
"Lawrence",35.6,67247,13429,16.3,11.65,51.46,50.1,8.93,86,"MO",FALSE
"Lewis",34.1,104524,14245,16.4,12.15,52.13,20.2,22.45,54,"MO",TRUE
"Linn",39.4,123362,15154,16.3,15.33,53.22,22.2,14.93,170,"MO",TRUE
"Livingston",37,164205,16538,15.8,13.47,54.31,27.3,19.11,58,"MO",TRUE
"McDonald",34.1,65493,12805,20.8,10.7,50.29,32.3,8.33,12,"MO",FALSE
"Macon",38.5,127878,15454,14.1,12.53,52.34,18.9,19.34,68,"MO",TRUE
"Maries",36.6,91684,12989,16.4,11.21,50.53,15.5,11.59,85,"MO",TRUE
"Marion",34.7,84238,15513,16.7,13.58,52.84,63.7,12.9,455,"MO",TRUE
"Mercer",43.3,121095,12194,17.4,15.32,51.19,8.1,15.95,65,"MO",TRUE
"Monroe",36.1,115638,16073,14.7,13.15,50.99,13.8,21.46,5,"MO",TRUE
"Montgomery",37.1,134996,16440,15.3,13.82,51.76,21.2,29.47,186,"MO",TRUE
"Morgan",41.6,94356,13714,18.9,11.93,50.96,26.8,13.25,249,"MO",TRUE
"New Madrid",33.2,59288,14401,25.9,10.13,52.3,30.7,13.03,78,"MO",TRUE
"Newton",34.6,40680,15043,15.4,11.72,51.14,72.9,8.64,200,"MO",FALSE
"Nodaway",28.2,148107,14527,15.7,11.39,51.53,24.4,10.93,164,"MO",TRUE
"Oregon",40.2,60872,12254,25.5,14.82,51.79,12,9.79,33,"MO",TRUE
"Osage",32.5,89145,16071,9.3,11.74,48.32,20,5.54,7,"MO",FALSE
"Ozark",42,63583,12186,23,13.08,50.37,11.8,9.43,107,"MO",FALSE
"Pemiscot",32.6,79344,13193,34.7,10.61,53.19,43.8,9.07,75,"MO",TRUE
"Perry",34.4,124296,15478,10.9,11.11,50.35,35.8,15.29,91,"MO",FALSE
"Pettis",34.6,125757,15652,15.5,14.1,51.84,52.1,11.15,365,"MO",FALSE
"Phelps",31.9,71355,14851,18.2,12.33,48.65,53.6,12.13,156,"MO",TRUE
"Pike",36,130024,14865,17,13.25,51.58,23.6,15.47,39,"MO",TRUE
"Platte",32.7,46929,21868,6.5,11.55,50.21,146.3,4.24,573,"MO",TRUE
"Polk",33.3,104165,13355,19.3,10.14,51.08,35.5,10.71,85,"MO",FALSE
"Pulaski",26.8,44426,12792,17.2,8.66,44.96,79.9,3.46,121,"MO",TRUE
"Ralls",36.5,61419,16900,12,14.51,51.14,18,5.76,17,"MO",TRUE
"Randolph",34.4,124434,15371,19.1,14.15,49.24,49.5,14.27,300,"MO",TRUE
"Ray",34.1,75469,14987,12.1,12.4,50.8,38.1,8.66,159,"MO",TRUE
"Reynolds",36.8,35455,11605,23.9,14.11,50.73,8.1,7.58,97,"MO",TRUE
"Ripley",37.1,68548,10957,30.4,11.4,52.53,20,6.83,6,"MO",TRUE
"St. Charles",30.7,52963,19625,6.4,9.18,50.31,401.5,3.99,350,"MO",FALSE
"St. Clair",42.2,94491,13791,21.7,12.52,52.02,12.6,19.53,260,"MO",TRUE
"Ste. Genevieve",33.9,123217,14898,10.8,11.83,50.08,32.2,9.63,156,"MO",TRUE
"St. Francois",34.4,72654,13147,19.6,11.4,49.88,111.5,13.01,184,"MO",TRUE
"St. Louis",34.6,103864,27313,8,14.09,52.18,1968.5,7.08,405,"MO",TRUE
"Saline",35.2,101362,16380,16.5,13.35,51.7,30.3,12.62,219,"MO",TRUE
"Schuyler",39.1,89857,13035,16.8,12.74,51.93,13.6,13.81,114,"MO",TRUE
"Scotland",38.6,104025,15853,20,12.46,51.92,10.9,25.42,60,"MO",TRUE
"Scott",33.1,87084,15100,20.4,11.21,52.58,94.1,8.66,323,"MO",TRUE
"Shelby",38.6,148336,15905,16,12.62,53.19,13.8,8.12,90,"MO",TRUE
"Stoddard",36.7,82937,14827,19.7,11.42,52.07,35.1,10,53,"MO",TRUE
"Sullivan",42.3,94671,13118,19,13.94,51.96,9.7,24.92,60,"MO",TRUE
"Taney",40.2,98979,17081,12.7,11.45,51.55,43.6,8.19,339,"MO",FALSE
"Vernon",35.6,79665,15244,18.7,14.14,53.09,22.5,10.64,362,"MO",TRUE
"Warren",33.6,46096,15776,11.2,9.65,50.39,47.9,5.22,261,"MO",TRUE
"Washington",31.6,52996,11399,28.1,9.15,48.75,27.4,5.58,265,"MO",TRUE
"Wayne",39.8,45779,11157,27.5,12.28,51.25,15.9,7.44,110,"MO",TRUE
"Worth",42.4,113013,14135,20.9,14.96,52.87,9,30.83,88,"MO",TRUE
"Beaverhead",32.5,86097,15539,16.8,13.47,49.18,1.6,11.16,190,"MT",FALSE
"Big Horn",28,60801,11338,30.2,10.86,50.76,2.3,5.78,235,"MT",TRUE
"Blaine",31.6,81182,11936,22.2,12.15,50.01,1.6,9.56,87,"MT",TRUE
"Broadwater",36.4,49394,14923,14.7,12.34,49.1,2.9,8.57,443,"MT",FALSE
"Carbon",38.5,63367,16686,15,13.13,51.42,4.1,10,237,"MT",FALSE
"Cascade",32.7,67806,17764,13.8,14.47,50.51,29.4,7.51,470,"MT",TRUE
"Chouteau",36.8,125831,17003,12.5,15.82,48.89,1.4,11.64,244,"MT",FALSE
"Custer",35.5,151510,16824,15.9,14.17,51.31,3.1,16.02,425,"MT",FALSE
"Daniels",41.6,111629,19080,9.3,18,51.05,1.5,22.86,10,"MT",FALSE
"Dawson",35.5,118931,16027,13.4,16.45,50.27,3.8,8.24,268,"MT",TRUE
"Deer Lodge",38.3,78694,13670,16.5,18.28,50.45,13.7,17.52,461,"MT",TRUE
"Fallon",35.2,140683,15841,10,17.13,50.22,1.9,8.67,124,"MT",FALSE
"Fergus",38,108370,15749,12.7,14.38,50.83,2.9,25.08,346,"MT",FALSE
"Flathead",35.3,67760,16952,14.8,12.7,50.29,12.3,8.97,570,"MT",FALSE
"Gallatin",29.8,79283,16701,12.8,9.5,48.76,21.5,3,152,"MT",FALSE
"Granite",38.5,82988,15177,17.1,16.6,47.89,1.4,5.2,288,"MT",FALSE
"Hill",31.7,84413,16145,19,11.81,50.34,6.1,6.91,459,"MT",TRUE
"Jefferson",35.1,22682,17705,9.2,11.45,49.03,5,8.07,29,"MT",FALSE
"Lake",34.7,61233,14431,20.6,11.14,49.95,14.8,8.28,217,"MT",TRUE
"Lewis and Clark",34.1,68021,17828,12.2,12.4,51.02,14.3,5.18,366,"MT",TRUE
"Lincoln",34.7,37365,13626,16,14.1,49.62,4.9,6.7,352,"MT",FALSE
"McCone",36,82186,15328,12.3,17.43,49.33,0.8,17.62,24,"MT",FALSE
"Madison",37.8,71887,13760,13,15.23,48.25,1.7,11.31,215,"MT",FALSE
"Meagher",37.7,93356,17534,17,17.61,47.95,0.8,15.56,278,"MT",FALSE
"Mineral",35.4,52624,12100,18.2,16.97,49.55,2.8,5.88,665,"MT",TRUE
"Missoula",31.6,59180,17218,16,12.37,50.68,31.7,3.81,542,"MT",TRUE
"Musselshell",39.8,106261,14081,18.4,15.61,49.88,2.2,8.78,224,"MT",FALSE
"Park",37,70579,14441,14.5,12.64,51.34,5.6,7.36,429,"MT",FALSE
"Phillips",34,139816,14448,15.3,15.06,50.7,1,8.24,251,"MT",FALSE
"Pondera",34.2,121460,15561,18,13.52,50.26,3.9,10.63,171,"MT",FALSE
"Powder River",36.7,100765,15083,11.1,14.05,49.04,0.6,19,230,"MT",FALSE
"Powell",35.9,49629,13884,15.7,17.24,40.94,2.9,10.59,206,"MT",FALSE
"Ravalli",37.8,67103,14373,15.5,12.91,50.5,11.5,5.09,209,"MT",FALSE
"Richland",33,107434,15710,15,12.6,50.4,5,8,243,"MT",FALSE
"Roosevelt",29.8,88680,12748,26.9,13.1,51.31,4.6,9.91,210,"MT",TRUE
"Rosebud",29.4,56872,16398,18.1,11.54,48.95,2.1,5.09,186,"MT",TRUE
"Sanders",37,61597,12824,18.6,14.96,49.11,3.2,7.64,152,"MT",TRUE
"Sheridan",39.6,193084,17944,11.1,13,50.59,2.7,15.56,253,"MT",TRUE
"Silver Bow",35.9,74606,17034,15.3,16.07,50.83,47.8,9.94,586,"MT",TRUE
"Stillwater",36.5,74771,15730,10.6,12.07,49.9,3.8,11.91,128,"MT",FALSE
"Sweet Grass",39.2,138994,15668,12.2,13.06,50.98,1.7,15.31,300,"MT",FALSE
"Teton",36.5,90269,14923,13.6,13.77,50.23,2.7,10.65,40,"MT",FALSE
"Toole",35.3,175538,17453,13.4,16.66,50.6,2.6,9.4,240,"MT",FALSE
"Valley",36.9,144304,16691,16.2,17.02,49.83,1.7,11.34,278,"MT",TRUE
"Wheatland",38.5,100283,16929,16,14.48,49.54,1.6,14.35,231,"MT",FALSE
"Adams",34.3,121956,18788,10,12.5,51.43,52.5,12.57,365,"NE",FALSE
"Antelope",35.5,143356,16595,13.9,12.83,50.82,9.1,11.92,86,"NE",FALSE
"Boone",36.2,166908,19413,11.3,13.05,49.97,9.6,24.85,45,"NE",FALSE
"Box Butte",32.8,121460,20803,10.7,13.52,50.62,12.1,7.15,348,"NE",FALSE
"Boyd",41.1,138568,15679,13.7,17.54,50.35,5.2,20.71,47,"NE",FALSE
"Brown",39,235124,16479,13.5,14.51,51.74,3,12.16,208,"NE",FALSE
"Buffalo",28.6,116476,16770,11.1,9.61,51.22,39.7,9.06,426,"NE",FALSE
"Burt",38.8,130871,16415,13.3,14.16,51.48,16,24.68,135,"NE",FALSE
"Butler",37,174241,18249,8.9,12.1,50.21,14.9,18.16,168,"NE",FALSE
"Cass",33.4,79782,18111,8.5,11.4,50.23,39.5,10.23,275,"NE",FALSE
"Cedar",34.5,123066,15449,9.9,12.64,50.26,13.6,17.23,71,"NE",FALSE
"Chase",36.8,207065,19659,11.1,12.65,51,4.8,20,128,"NE",FALSE
"Cherry",36.1,159102,14653,15.4,12.33,50.32,1.1,10.16,103,"NE",FALSE
"Cheyenne",35.9,122912,19237,10.8,12.51,51.59,7.9,10,283,"NE",FALSE
"Clay",37.3,110154,18824,10.7,13.15,51.25,12.6,19.44,132,"NE",FALSE
"Colfax",35.3,166346,17689,10.2,13.01,50.36,22.7,12.77,254,"NE",FALSE
"Cuming",36.8,218698,20412,8.7,12.99,50.48,17.5,16.9,119,"NE",FALSE
"Custer",39.1,119115,18973,13.7,11.81,51.6,4.8,19.35,161,"NE",FALSE
"Dakota",31.2,57133,15562,11.4,11.04,50.29,65.2,12.97,314,"NE",FALSE
"Dawes",30.6,130456,14369,18.2,13.21,50.77,6.4,11.8,455,"NE",FALSE
"Dawson",36.1,135047,17593,11.9,11.95,51.16,21.4,10.92,522,"NE",FALSE
"Deuel",38.9,141277,18647,7.6,14.23,50.3,5,3.18,91,"NE",FALSE
"Dixon",36.9,106279,16977,10.5,13.19,50.67,13,18.39,98,"NE",FALSE
"Dodge",35.5,135358,17781,10.2,13.14,52.13,64.7,17.89,363,"NE",FALSE
"Douglas",31.8,111251,22446,12.3,12.44,51.79,1286.7,6.16,435,"NE",FALSE
"Dundy",39,91716,21828,8.9,10.96,51.48,2.7,25.6,176,"NE",FALSE
"Fillmore",38.3,204534,24100,9,13.8,51.36,12.1,26.86,99,"NE",FALSE
"Franklin",42.6,167041,17645,11.1,11.95,52.01,6.8,25.64,110,"NE",FALSE
"Frontier",37.3,145503,15029,10.1,13.29,50.1,3.2,14.52,300,"NE",FALSE
"Furnas",42.4,189509,18469,10.4,12.74,51.88,7.9,31.93,175,"NE",FALSE
"Gage",37.2,108536,18099,11.5,12.32,51.95,26.7,17.19,301,"NE",FALSE
"Garden",41.9,183630,18222,12.5,16.22,51.97,1.3,30.87,265,"NE",FALSE
"Gosper",40.7,106030,19261,6.2,11.8,48.84,4.4,28,281,"NE",FALSE
"Greeley",36.6,148573,16342,12.6,14.23,50.92,5.3,23.67,7,"NE",FALSE
"Hall",33.2,105915,17873,11.4,13.37,51.33,91,22.31,655,"NE",FALSE
"Hamilton",35.2,159736,18969,8.1,12.96,51.01,16.6,22.44,193,"NE",FALSE
"Harlan",41.1,181403,18589,12,12.81,51.77,6.7,14.05,278,"NE",FALSE
"Hitchcock",37.5,92222,16929,11.5,14.08,50.79,5.1,15.83,44,"NE",FALSE
"Holt",34.4,157841,17763,13,12.83,50.41,5.2,19.6,87,"NE",FALSE
"Howard",37.2,106900,14689,10.6,12.69,51.03,10.9,10.48,158,"NE",FALSE
"Jefferson",39.9,162142,18965,10.8,14.17,51.57,15,10.58,183,"NE",FALSE
"Johnson",40.5,93291,17103,9.1,12.33,51.7,12.2,32.83,100,"NE",FALSE
"Kearney",35.7,191580,19662,7.8,12.3,50.35,12.8,16.36,256,"NE",FALSE
"Keith",36.6,183240,15862,9.9,15.87,51.3,7.9,9.64,410,"NE",FALSE
"Kimball",38.2,171378,19083,10.1,15.98,50.93,4.2,17.25,353,"NE",FALSE
"Knox",40.6,136369,15972,14.9,14.49,51.12,8.6,23.37,62,"NE",FALSE
"Lancaster",30.7,94036,19483,9,10.82,51.12,262.4,7.41,751,"NE",FALSE
"Lincoln",34.6,90295,17379,12,14.81,51.27,12.9,7.95,550,"NE",FALSE
"Madison",32.2,121073,17293,10.4,11.86,51.01,57.8,19.06,367,"NE",FALSE
"Merrick",36.2,100898,15604,8.9,14.48,50.37,16.7,16.54,244,"NE",FALSE
"Morrill",37.4,99292,19454,14.6,13.09,50.27,3.7,10.38,164,"NE",FALSE
"Nance",36.3,161679,17655,11.8,13.79,50.32,9.7,18.84,98,"NE",FALSE
"Nemaha",35.1,145113,17650,11.3,12.72,50.34,19.3,13.04,91,"NE",FALSE
"Nuckolls",40.3,183395,17845,11.7,14.27,51.74,9.7,20.89,43,"NE",FALSE
"Otoe",38.2,127641,17557,10,12.25,52.09,23.4,23.26,193,"NE",FALSE
"Pawnee",44.1,107366,19491,12.3,15.84,51.98,7.4,19.69,109,"NE",FALSE
"Perkins",37.7,146028,20474,8.7,11.81,49.92,3.6,16.88,109,"NE",FALSE
"Phelps",36,215327,20617,8.5,11.41,51.73,18.1,18.67,215,"NE",FALSE
"Pierce",35.4,107338,16388,10,12.38,50.9,13.6,17.56,114,"NE",FALSE
"Platte",32.1,133726,18335,8.8,11.8,50.73,44.4,5.88,327,"NE",FALSE
"Polk",39.4,157607,20835,6.9,15.67,51.07,12.5,28.36,189,"NE",FALSE
"Red Willow",35,172497,17437,12.6,13.31,52.25,15.9,17.28,209,"NE",FALSE
"Richardson",39.7,146801,17582,13.6,14.16,51.95,17.9,28.48,126,"NE",FALSE
"Saline",35.7,151886,17891,8.1,12.59,51.37,22.1,22.68,199,"NE",TRUE
"Sarpy",28.6,30502,16723,4.8,8.89,49.93,445,3.21,269,"NE",FALSE
"Saunders",35.1,106163,16526,8.2,12.31,49.89,24.5,12.49,199,"NE",FALSE
"Scotts Bluff",35.1,138854,17399,16.3,11.71,51.72,49.5,9.48,416,"NE",FALSE
"Seward",33.1,131004,18373,7.8,10.03,49.87,27.3,17.83,208,"NE",FALSE
"Sheridan",38.1,207538,15639,17.1,14.15,51.04,2.7,18.79,324,"NE",FALSE
"Sherman",38.6,97457,15990,12.7,12.14,49.74,6.5,16.76,168,"NE",FALSE
"Stanton",31.6,77339,16255,10.6,11.76,50.22,14.4,12.74,118,"NE",FALSE
"Thayer",41.8,215008,20227,11.8,14.17,51.53,11.5,35.91,170,"NE",FALSE
"Thurston",29.9,72274,12547,23.9,10.44,50.56,17.8,7.71,27,"NE",FALSE
"Valley",39.7,169568,17543,11.3,12.4,51.95,8.8,13,220,"NE",FALSE
"Washington",34.8,104278,19841,6,11.54,50.87,43.5,10.41,159,"NE",FALSE
"Wayne",28.6,161693,15414,10.2,11.48,51.48,21.4,9.16,157,"NE",FALSE
"Webster",43.8,131919,19654,11.4,13.79,51.78,7.3,27.38,190,"NE",FALSE
"York",34.8,167204,19617,8.3,12.01,51.42,25.2,14.14,237,"NE",FALSE
"Churchill",33,54361,16760,9.4,11.82,49.57,3.8,6.98,210,"NV",FALSE
"Clark",33.1,68982,21136,12.4,8.78,49.28,106.4,1.84,645,"NV",TRUE
